NUM_LOOP,FREQ,EVAL_BITS,REP_BITS,BOARD_NUM
1252,52,6,2,0
1253,19,6,2,0
1254,12,6,2,0
1255,17,6,2,0
1256,31,6,2,0
1257,65,6,2,0
1258,16,6,2,0
1259,74,6,2,0
1260,216,6,2,0
1261,104,6,2,0
1262,24,6,2,0
1263,193,6,2,0
1264,27,6,2,0
1265,22,6,2,0
1266,24,6,2,0
1267,28,6,2,0
1268,14,6,2,0
1269,77,6,2,0
1270,47,6,2,0
1271,18,6,2,0
1272,34,6,2,0
1273,35,6,2,0
1274,32,6,2,0
1275,55,6,2,0
1276,137,6,2,0
1277,15,6,2,0
1278,33,6,2,0
1279,21,6,2,0
