NUM_LOOP,FREQ,EVAL_BITS,REP_BITS,BOARD_NUM
633,14,6,131,0
634,29,6,131,0
635,25,6,131,0
636,10,6,131,0
637,110,6,131,0
638,33,6,131,0
639,22,6,131,0
640,105,6,131,0
641,34,6,131,0
642,32,6,131,0
643,35,6,131,0
644,39,6,131,0
645,47,6,131,0
646,58,6,131,0
647,38,6,131,0
648,14,6,131,0
649,40,6,131,0
650,42,6,131,0
651,16,6,131,0
652,44,6,131,0
653,161,6,131,0
654,17,6,131,0
655,26,6,131,0
656,31,6,131,0
657,35,6,131,0
658,26,6,131,0
659,235,6,131,0
660,21,6,131,0
661,66,6,131,0
662,40,6,131,0
663,100,6,131,0
664,25,6,131,0
665,50,6,131,0
666,188,6,131,0
667,16,6,131,0
668,24,6,131,0
669,30,6,131,0
670,13,6,131,0
671,29,6,131,0
672,28,6,131,0
673,41,6,131,0
674,21,6,131,0
675,241,6,131,0
676,30,6,131,0
677,72,6,131,0
678,25,6,131,0
679,26,6,131,0
680,44,6,131,0
681,78,6,131,0
682,78,6,131,0
683,27,6,131,0
684,21,6,131,0
685,27,6,131,0
686,14,6,131,0
687,17,6,131,0
688,33,6,131,0
689,167,6,131,0
690,43,6,131,0
691,37,6,131,0
692,16,6,131,0
693,23,6,131,0
694,139,6,131,0
695,22,6,131,0
696,26,6,131,0
697,17,6,131,0
698,135,6,131,0
699,24,6,131,0
700,36,6,131,0
701,211,6,131,0
702,47,6,131,0
703,29,6,131,0
704,15,6,131,0
705,30,6,131,0
706,24,6,131,0
707,43,6,131,0
708,53,6,131,0
709,40,6,131,0
710,33,6,131,0
711,212,6,131,0
712,32,6,131,0
713,21,6,131,0
714,14,6,131,0
715,31,6,131,0
716,18,6,131,0
717,47,6,131,0
718,88,6,131,0
719,38,6,131,0
720,11,6,131,0
721,41,6,131,0
722,24,6,131,0
723,43,6,131,0
724,29,6,131,0
725,190,6,131,0
726,36,6,131,0
